CustomerId;CustomerName;FirstName;LastName;ShipMode;Segment;Country;City;quantityOfOrderslast5days;quantityOfOrderslast15days;quantityOfOrderslast30days;ingestionDate;loadingTime;filename
PH-18790;Patricia Hirasaki;Patricia;Hirasaki;Standard Class;Home Office;United States;Lakeland;;;;2022-06-21;04:41:50;train.csv
PH-18790;Patricia Hirasaki;Patricia;Hirasaki;Standard Class;Home Office;United States;Lakeland;;;;2022-06-21;04:41:50;train.csv
MG-18145;Mike Gockenbach;Mike;Gockenbach;Standard Class;Consumer;United States;Philadelphia;;;;2022-06-21;04:41:50;train.csv
MG-18145;Mike Gockenbach;Mike;Gockenbach;Standard Class;Consumer;United States;Philadelphia;;;;2022-06-21;04:41:50;train.csv
MG-18145;Mike Gockenbach;Mike;Gockenbach;Standard Class;Consumer;United States;Philadelphia;;;;2022-06-21;04:41:50;train.csv
KB-16240;Karen Bern;Karen;Bern;Second Class;Corporate;United States;Los Angeles;;;;2022-06-21;04:41:50;train.csv
JC-15340;Jasper Cacioppo;Jasper;Cacioppo;Standard Class;Consumer;United States;Los Angeles;;;;2022-06-21;04:41:50;train.csv
RL-19615;Rob Lucas;Rob;Lucas;Second Class;Consumer;United States;Montgomery;;1.0;1.0;2022-06-21;04:41:50;train.csv
RL-19615;Rob Lucas;Rob;Lucas;Second Class;Consumer;United States;Montgomery;;1.0;1.0;2022-06-21;04:41:50;train.csv
AA-10375;Allen Armold;Allen;Armold;Standard Class;Consumer;United States;Mesa;;;;2022-06-21;04:41:50;train.csv
EP-13915;Emily Phan;Emily;Phan;Second Class;Consumer;United States;Chicago;;;;2022-06-21;04:41:50;train.csv
MP-17470;Mark Packer;Mark;Packer;Standard Class;Home Office;United States;New York City;;;;2022-06-21;04:41:50;train.csv
DK-12985;Darren Koutras;Darren;Koutras;Standard Class;Consumer;United States;Henderson;;;;2022-06-21;04:41:50;train.csv
DK-12985;Darren Koutras;Darren;Koutras;Standard Class;Consumer;United States;Henderson;;;;2022-06-21;04:41:50;train.csv
BD-11500;Bradley Drucker;Bradley;Drucker;First Class;Consumer;United States;Green Bay;;;;2022-06-21;04:41:50;train.csv
ES-14080;Erin Smith;Erin;Smith;First Class;Corporate;United States;Tucson;;;;2022-06-21;04:41:50;train.csv
LM-17065;Liz MacKendrick;Liz;MacKendrick;Standard Class;Consumer;United States;Springfield;;;;2022-06-21;04:41:50;train.csv
PG-18895;Paul Gonzalez;Paul;Gonzalez;Standard Class;Consumer;United States;Fort Worth;;;;2022-06-21;04:41:50;train.csv
PG-18895;Paul Gonzalez;Paul;Gonzalez;Standard Class;Consumer;United States;Fort Worth;;;;2022-06-21;04:41:50;train.csv
PG-18895;Paul Gonzalez;Paul;Gonzalez;Standard Class;Consumer;United States;Fort Worth;;;;2022-06-21;04:41:50;train.csv
AS-10135;Adrian Shami;Adrian;Shami;First Class;Home Office;United States;New York City;;;;2022-06-21;04:41:50;train.csv
AS-10135;Adrian Shami;Adrian;Shami;First Class;Home Office;United States;New York City;;;;2022-06-21;04:41:50;train.csv
DK-13225;Dean Katz;Dean;Katz;Second Class;Corporate;United States;Chicago;;;;2022-06-21;04:41:50;train.csv
DK-13225;Dean Katz;Dean;Katz;Second Class;Corporate;United States;Chicago;;;;2022-06-21;04:41:50;train.csv
DK-13225;Dean Katz;Dean;Katz;Second Class;Corporate;United States;Chicago;;;;2022-06-21;04:41:50;train.csv
BD-11320;Bill Donatelli;Bill;Donatelli;Second Class;Consumer;United States;San Francisco;;;;2022-06-21;04:41:50;train.csv
RC-19960;Ryan Crowe;Ryan;Crowe;First Class;Consumer;United States;Jacksonville;;;;2022-06-21;04:41:50;train.csv
GT-14710;Greg Tran;Greg;Tran;Standard Class;Consumer;United States;Houston;;;1.0;2022-06-21;04:41:50;train.csv
DK-13225;Dean Katz;Dean;Katz;Second Class;Corporate;United States;Anaheim;;;;2022-06-21;04:41:50;train.csv
AJ-10945;Ashley Jarboe;Ashley;Jarboe;Second Class;Consumer;United States;Wilmington;;1.0;1.0;2022-06-21;04:41:50;train.csv
OT-18730;Olvera Toch;Olvera;Toch;Standard Class;Consumer;United States;Los Angeles;;;;2022-06-21;04:41:50;train.csv
OT-18730;Olvera Toch;Olvera;Toch;Standard Class;Consumer;United States;Los Angeles;;;;2022-06-21;04:41:50;train.csv
OT-18730;Olvera Toch;Olvera;Toch;Standard Class;Consumer;United States;Los Angeles;;;;2022-06-21;04:41:50;train.csv
LP-17080;Liz Pelletier;Liz;Pelletier;Second Class;Consumer;United States;San Francisco;;;;2022-06-21;04:41:50;train.csv
LP-17080;Liz Pelletier;Liz;Pelletier;Second Class;Consumer;United States;San Francisco;;;;2022-06-21;04:41:50;train.csv
CA-12775;Cynthia Arntzen;Cynthia;Arntzen;Second Class;Consumer;United States;Tampa;;;;2022-06-21;04:41:50;train.csv
CA-12775;Cynthia Arntzen;Cynthia;Arntzen;Second Class;Consumer;United States;Tampa;;;;2022-06-21;04:41:50;train.csv
JF-15490;Jeremy Farry;Jeremy;Farry;First Class;Consumer;United States;Seattle;;1.0;1.0;2022-06-21;04:41:50;train.csv
JF-15490;Jeremy Farry;Jeremy;Farry;First Class;Consumer;United States;Seattle;;1.0;1.0;2022-06-21;04:41:50;train.csv
FP-14320;Frank Preis;Frank;Preis;First Class;Consumer;United States;Los Angeles;;;;2022-06-21;04:41:50;train.csv
EB-13840;Ellis Ballard;Ellis;Ballard;Standard Class;Corporate;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
EB-13840;Ellis Ballard;Ellis;Ballard;Standard Class;Corporate;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
EB-13840;Ellis Ballard;Ellis;Ballard;Standard Class;Corporate;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
EB-13840;Ellis Ballard;Ellis;Ballard;Standard Class;Corporate;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
JF-15415;Jennifer Ferguson;Jennifer;Ferguson;Standard Class;Consumer;United States;New York City;;;;2022-06-21;04:41:50;train.csv
JF-15415;Jennifer Ferguson;Jennifer;Ferguson;Standard Class;Consumer;United States;New York City;;;;2022-06-21;04:41:50;train.csv
JF-15415;Jennifer Ferguson;Jennifer;Ferguson;Standard Class;Consumer;United States;New York City;;;;2022-06-21;04:41:50;train.csv
JF-15415;Jennifer Ferguson;Jennifer;Ferguson;Standard Class;Consumer;United States;New York City;;;;2022-06-21;04:41:50;train.csv
SF-20200;Sarah Foster;Sarah;Foster;Standard Class;Consumer;United States;Marysville;;1.0;1.0;2022-06-21;04:41:50;train.csv
TG-21640;Trudy Glocke;Trudy;Glocke;Second Class;Consumer;United States;Long Beach;;;;2022-06-21;04:41:50;train.csv
TG-21640;Trudy Glocke;Trudy;Glocke;Second Class;Consumer;United States;Long Beach;;;;2022-06-21;04:41:50;train.csv
TG-21640;Trudy Glocke;Trudy;Glocke;Second Class;Consumer;United States;Long Beach;;;;2022-06-21;04:41:50;train.csv
CS-11950;Carlos Soltero;Carlos;Soltero;Standard Class;Consumer;United States;Chicago;;;;2022-06-21;04:41:50;train.csv
CS-11950;Carlos Soltero;Carlos;Soltero;Standard Class;Consumer;United States;Chicago;;;;2022-06-21;04:41:50;train.csv
CC-12145;Charles Crestani;Charles;Crestani;Standard Class;Consumer;United States;Los Angeles;;;;2022-06-21;04:41:50;train.csv
DV-13465;Dianna Vittorini;Dianna;Vittorini;Standard Class;Consumer;United States;Denver;;;;2022-06-21;04:41:50;train.csv
DV-13465;Dianna Vittorini;Dianna;Vittorini;Standard Class;Consumer;United States;Denver;;;;2022-06-21;04:41:50;train.csv
DV-13465;Dianna Vittorini;Dianna;Vittorini;Standard Class;Consumer;United States;Denver;;;;2022-06-21;04:41:50;train.csv
DV-13465;Dianna Vittorini;Dianna;Vittorini;Standard Class;Consumer;United States;Denver;;;;2022-06-21;04:41:50;train.csv
DV-13465;Dianna Vittorini;Dianna;Vittorini;Standard Class;Consumer;United States;Denver;;;;2022-06-21;04:41:50;train.csv
BD-11725;Bruce Degenhardt;Bruce;Degenhardt;Standard Class;Consumer;United States;Richmond;;;;2022-06-21;04:41:50;train.csv
BD-11725;Bruce Degenhardt;Bruce;Degenhardt;Standard Class;Consumer;United States;Richmond;;;;2022-06-21;04:41:50;train.csv
ZC-21910;Zuschuss Carroll;Zuschuss;Carroll;Standard Class;Consumer;United States;Salem;;;;2022-06-21;04:41:50;train.csv
ZC-21910;Zuschuss Carroll;Zuschuss;Carroll;Standard Class;Consumer;United States;Salem;;;;2022-06-21;04:41:50;train.csv
ZC-21910;Zuschuss Carroll;Zuschuss;Carroll;Standard Class;Consumer;United States;Salem;;;;2022-06-21;04:41:50;train.csv
ZC-21910;Zuschuss Carroll;Zuschuss;Carroll;Standard Class;Consumer;United States;Salem;;;;2022-06-21;04:41:50;train.csv
MS-17830;Melanie Seite;Melanie;Seite;Standard Class;Consumer;United States;Laredo;;;;2022-06-21;04:41:50;train.csv
MS-17830;Melanie Seite;Melanie;Seite;Standard Class;Consumer;United States;Laredo;;;;2022-06-21;04:41:50;train.csv
LR-16915;Lena Radford;Lena;Radford;Standard Class;Consumer;United States;San Diego;;;;2022-06-21;04:41:50;train.csv
LR-16915;Lena Radford;Lena;Radford;Standard Class;Consumer;United States;San Diego;;;;2022-06-21;04:41:50;train.csv
LR-16915;Lena Radford;Lena;Radford;Standard Class;Consumer;United States;San Diego;;;;2022-06-21;04:41:50;train.csv
LR-16915;Lena Radford;Lena;Radford;Standard Class;Consumer;United States;San Diego;;;;2022-06-21;04:41:50;train.csv
TP-21130;Theone Pippenger;Theone;Pippenger;First Class;Consumer;United States;Philadelphia;;;;2022-06-21;04:41:50;train.csv
CK-12205;Chloris Kastensmidt;Chloris;Kastensmidt;Standard Class;Consumer;United States;Philadelphia;;;1.0;2022-06-21;04:41:50;train.csv
CK-12205;Chloris Kastensmidt;Chloris;Kastensmidt;Standard Class;Consumer;United States;Philadelphia;;;1.0;2022-06-21;04:41:50;train.csv
CK-12205;Chloris Kastensmidt;Chloris;Kastensmidt;Standard Class;Consumer;United States;Philadelphia;;;1.0;2022-06-21;04:41:50;train.csv
AS-10240;Alan Shonely;Alan;Shonely;Standard Class;Consumer;United States;Tampa;;;;2022-06-21;04:41:50;train.csv
AS-10240;Alan Shonely;Alan;Shonely;Standard Class;Consumer;United States;Tampa;;;;2022-06-21;04:41:50;train.csv
AS-10240;Alan Shonely;Alan;Shonely;Standard Class;Consumer;United States;Tampa;;;;2022-06-21;04:41:50;train.csv
AS-10240;Alan Shonely;Alan;Shonely;Standard Class;Consumer;United States;Tampa;;;;2022-06-21;04:41:50;train.csv
AS-10240;Alan Shonely;Alan;Shonely;Standard Class;Consumer;United States;Tampa;;;;2022-06-21;04:41:50;train.csv
AR-10510;Andrew Roberts;Andrew;Roberts;Standard Class;Consumer;United States;Philadelphia;;;;2022-06-21;04:41:50;train.csv
AR-10510;Andrew Roberts;Andrew;Roberts;Standard Class;Consumer;United States;Philadelphia;;;;2022-06-21;04:41:50;train.csv
AR-10510;Andrew Roberts;Andrew;Roberts;Standard Class;Consumer;United States;Philadelphia;;;;2022-06-21;04:41:50;train.csv
NB-18655;Nona Balk;Nona;Balk;First Class;Corporate;United States;Dallas;;;;2022-06-21;04:41:50;train.csv
NB-18655;Nona Balk;Nona;Balk;First Class;Corporate;United States;Dallas;;;;2022-06-21;04:41:50;train.csv
GD-14590;Giulietta Dortch;Giulietta;Dortch;Second Class;Corporate;United States;Philadelphia;;;;2022-06-21;04:41:50;train.csv
GD-14590;Giulietta Dortch;Giulietta;Dortch;Second Class;Corporate;United States;Philadelphia;;;;2022-06-21;04:41:50;train.csv
CK-12595;Clytie Kelty;Clytie;Kelty;Second Class;Consumer;United States;Grove City;;;;2022-06-21;04:41:50;train.csv
CK-12595;Clytie Kelty;Clytie;Kelty;Second Class;Consumer;United States;Grove City;;;;2022-06-21;04:41:50;train.csv
NG-18355;Nat Gilpin;Nat;Gilpin;Second Class;Corporate;United States;New York City;;;1.0;2022-06-21;04:41:50;train.csv
NG-18355;Nat Gilpin;Nat;Gilpin;Second Class;Corporate;United States;New York City;;;1.0;2022-06-21;04:41:50;train.csv
NG-18355;Nat Gilpin;Nat;Gilpin;Second Class;Corporate;United States;New York City;;;1.0;2022-06-21;04:41:50;train.csv
NG-18355;Nat Gilpin;Nat;Gilpin;Second Class;Corporate;United States;New York City;;;1.0;2022-06-21;04:41:50;train.csv
NG-18355;Nat Gilpin;Nat;Gilpin;Second Class;Corporate;United States;New York City;;;1.0;2022-06-21;04:41:50;train.csv
CA-12265;Christina Anderson;Christina;Anderson;Standard Class;Consumer;United States;Chicago;;;;2022-06-21;04:41:50;train.csv
SF-20965;Sylvia Foulston;Sylvia;Foulston;Standard Class;Corporate;United States;Dearborn;;;;2022-06-21;04:41:50;train.csv
SF-20965;Sylvia Foulston;Sylvia;Foulston;Standard Class;Corporate;United States;Dearborn;;;;2022-06-21;04:41:50;train.csv
SF-20965;Sylvia Foulston;Sylvia;Foulston;Standard Class;Corporate;United States;Dearborn;;;;2022-06-21;04:41:50;train.csv
SF-20965;Sylvia Foulston;Sylvia;Foulston;Standard Class;Corporate;United States;Dearborn;;;;2022-06-21;04:41:50;train.csv
MO-17800;Meg O'Connel;Meg;O'Connel;Standard Class;Home Office;United States;New York City;1.0;1.0;1.0;2022-06-21;04:41:50;train.csv
AT-10735;Annie Thurman;Annie;Thurman;Standard Class;Consumer;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
LC-17140;Logan Currie;Logan;Currie;Standard Class;Consumer;United States;San Francisco;1.0;1.0;1.0;2022-06-21;04:41:50;train.csv
LC-17140;Logan Currie;Logan;Currie;Standard Class;Consumer;United States;San Francisco;1.0;1.0;1.0;2022-06-21;04:41:50;train.csv
FM-14380;Fred McMath;Fred;McMath;Second Class;Consumer;United States;Aurora;;;;2022-06-21;04:41:50;train.csv
FM-14380;Fred McMath;Fred;McMath;Second Class;Consumer;United States;Aurora;;;;2022-06-21;04:41:50;train.csv
FM-14380;Fred McMath;Fred;McMath;Second Class;Consumer;United States;Aurora;;;;2022-06-21;04:41:50;train.csv
BD-11605;Brian Dahlen;Brian;Dahlen;Second Class;Consumer;United States;Miami;;;;2022-06-21;04:41:50;train.csv
BD-11605;Brian Dahlen;Brian;Dahlen;Second Class;Consumer;United States;Miami;;;;2022-06-21;04:41:50;train.csv
DJ-13420;Denny Joy;Denny;Joy;Second Class;Corporate;United States;Warner Robins;;;;2022-06-21;04:41:50;train.csv
ME-17725;Max Engle;Max;Engle;Standard Class;Consumer;United States;Aurora;;;;2022-06-21;04:41:50;train.csv
ME-17725;Max Engle;Max;Engle;Standard Class;Consumer;United States;Aurora;;;;2022-06-21;04:41:50;train.csv
RB-19465;Rick Bensley;Rick;Bensley;Standard Class;Home Office;United States;Vallejo;;;;2022-06-21;04:41:50;train.csv
RB-19465;Rick Bensley;Rick;Bensley;Standard Class;Home Office;United States;Vallejo;;;;2022-06-21;04:41:50;train.csv
JD-16150;Justin Deggeller;Justin;Deggeller;Standard Class;Corporate;United States;Minneapolis;;;;2022-06-21;04:41:50;train.csv
JL-15835;John Lee;John;Lee;Second Class;Consumer;United States;Mission Viejo;;;;2022-06-21;04:41:50;train.csv
JL-15835;John Lee;John;Lee;Second Class;Consumer;United States;Mission Viejo;;;;2022-06-21;04:41:50;train.csv
SC-20305;Sean Christensen;Sean;Christensen;Standard Class;Consumer;United States;Rochester Hills;;1.0;1.0;2022-06-21;04:41:50;train.csv
TW-21025;Tamara Willingham;Tamara;Willingham;Standard Class;Home Office;United States;Plainfield;;;;2022-06-21;04:41:50;train.csv
CC-12430;Chuck Clark;Chuck;Clark;Standard Class;Home Office;United States;Columbus;;;;2022-06-21;04:41:50;train.csv
BB-10990;Barry Blumstein;Barry;Blumstein;Standard Class;Corporate;United States;Sierra Vista;;;;2022-06-21;04:41:50;train.csv
BB-10990;Barry Blumstein;Barry;Blumstein;Standard Class;Corporate;United States;Sierra Vista;;;;2022-06-21;04:41:50;train.csv
AR-10825;Anthony Rawles;Anthony;Rawles;Second Class;Corporate;United States;Vancouver;;;;2022-06-21;04:41:50;train.csv
AR-10825;Anthony Rawles;Anthony;Rawles;Second Class;Corporate;United States;Vancouver;;;;2022-06-21;04:41:50;train.csv
AR-10825;Anthony Rawles;Anthony;Rawles;Second Class;Corporate;United States;Vancouver;;;;2022-06-21;04:41:50;train.csv
SR-20740;Steven Roelle;Steven;Roelle;Standard Class;Home Office;United States;New York City;;;;2022-06-21;04:41:50;train.csv
AR-10405;Allen Rosenblatt;Allen;Rosenblatt;Standard Class;Corporate;United States;New York City;;1.0;1.0;2022-06-21;04:41:50;train.csv
AR-10405;Allen Rosenblatt;Allen;Rosenblatt;Standard Class;Corporate;United States;New York City;;1.0;1.0;2022-06-21;04:41:50;train.csv
CR-12730;Craig Reiter;Craig;Reiter;Standard Class;Consumer;United States;Columbus;;;;2022-06-21;04:41:50;train.csv
CR-12730;Craig Reiter;Craig;Reiter;Standard Class;Consumer;United States;Columbus;;;;2022-06-21;04:41:50;train.csv
CR-12730;Craig Reiter;Craig;Reiter;Standard Class;Consumer;United States;Columbus;;;;2022-06-21;04:41:50;train.csv
EH-14125;Eugene Hildebrand;Eugene;Hildebrand;Same Day;Home Office;United States;Aurora;;;;2022-06-21;04:41:50;train.csv
EH-14125;Eugene Hildebrand;Eugene;Hildebrand;Same Day;Home Office;United States;Aurora;;;;2022-06-21;04:41:50;train.csv
CB-12025;Cassandra Brandow;Cassandra;Brandow;Standard Class;Consumer;United States;Arlington;;;;2022-06-21;04:41:50;train.csv
CB-12025;Cassandra Brandow;Cassandra;Brandow;Standard Class;Consumer;United States;Arlington;;;;2022-06-21;04:41:50;train.csv
CB-12025;Cassandra Brandow;Cassandra;Brandow;Standard Class;Consumer;United States;Arlington;;;;2022-06-21;04:41:50;train.csv
CB-12025;Cassandra Brandow;Cassandra;Brandow;Standard Class;Consumer;United States;Arlington;;;;2022-06-21;04:41:50;train.csv
SP-20545;Sibella Parks;Sibella;Parks;Standard Class;Corporate;United States;New York City;;;;2022-06-21;04:41:50;train.csv
RC-19825;Roy Collins;Roy;Collins;Same Day;Consumer;United States;Louisville;;;;2022-06-21;04:41:50;train.csv
TH-21235;Tiffany House;Tiffany;House;Second Class;Corporate;United States;Dallas;;;;2022-06-21;04:41:50;train.csv
TH-21235;Tiffany House;Tiffany;House;Second Class;Corporate;United States;Dallas;;;;2022-06-21;04:41:50;train.csv
TH-21235;Tiffany House;Tiffany;House;Second Class;Corporate;United States;Dallas;;;;2022-06-21;04:41:50;train.csv
RP-19390;Resi Pölking;Resi;Pölking;First Class;Consumer;United States;Cleveland;;;;2022-06-21;04:41:50;train.csv
MO-17800;Meg O'Connel;Meg;O'Connel;Standard Class;Home Office;United States;Chicago;1.0;1.0;1.0;2022-06-21;04:41:50;train.csv
MO-17800;Meg O'Connel;Meg;O'Connel;Standard Class;Home Office;United States;Chicago;1.0;1.0;1.0;2022-06-21;04:41:50;train.csv
MO-17800;Meg O'Connel;Meg;O'Connel;Standard Class;Home Office;United States;Chicago;1.0;1.0;1.0;2022-06-21;04:41:50;train.csv
TD-20995;Tamara Dahlen;Tamara;Dahlen;Standard Class;Consumer;United States;Quincy;1.0;1.0;1.0;2022-06-21;04:41:50;train.csv
RB-19570;Rob Beeghly;Rob;Beeghly;First Class;Consumer;United States;Columbus;;;;2022-06-21;04:41:50;train.csv
RB-19570;Rob Beeghly;Rob;Beeghly;First Class;Consumer;United States;Columbus;;;;2022-06-21;04:41:50;train.csv
RB-19570;Rob Beeghly;Rob;Beeghly;First Class;Consumer;United States;Columbus;;;;2022-06-21;04:41:50;train.csv
CD-11980;Carol Darley;Carol;Darley;Standard Class;Consumer;United States;Tyler;;;;2022-06-21;04:41:50;train.csv
CD-11980;Carol Darley;Carol;Darley;Standard Class;Consumer;United States;Tyler;;;;2022-06-21;04:41:50;train.csv
CD-11980;Carol Darley;Carol;Darley;Standard Class;Consumer;United States;Tyler;;;;2022-06-21;04:41:50;train.csv
CD-11980;Carol Darley;Carol;Darley;Standard Class;Consumer;United States;Tyler;;;;2022-06-21;04:41:50;train.csv
DJ-13630;Doug Jacobs;Doug;Jacobs;Standard Class;Consumer;United States;New York City;;;;2022-06-21;04:41:50;train.csv
DJ-13630;Doug Jacobs;Doug;Jacobs;Standard Class;Consumer;United States;New York City;;;;2022-06-21;04:41:50;train.csv
DJ-13630;Doug Jacobs;Doug;Jacobs;Standard Class;Consumer;United States;New York City;;;;2022-06-21;04:41:50;train.csv
GT-14635;Grant Thornton;Grant;Thornton;Same Day;Corporate;United States;Burlington;;;;2022-06-21;04:41:50;train.csv
GT-14635;Grant Thornton;Grant;Thornton;Same Day;Corporate;United States;Burlington;;;;2022-06-21;04:41:50;train.csv
MC-17845;Michael Chen;Michael;Chen;First Class;Consumer;United States;Jackson;;;;2022-06-21;04:41:50;train.csv
MC-17845;Michael Chen;Michael;Chen;First Class;Consumer;United States;Jackson;;;;2022-06-21;04:41:50;train.csv
MC-17845;Michael Chen;Michael;Chen;First Class;Consumer;United States;Jackson;;;;2022-06-21;04:41:50;train.csv
RA-19285;Ralph Arnett;Ralph;Arnett;Standard Class;Consumer;United States;New York City;;;;2022-06-21;04:41:50;train.csv
NP-18325;Naresj Patel;Naresj;Patel;Second Class;Consumer;United States;Waynesboro;;;;2022-06-21;04:41:50;train.csv
NP-18325;Naresj Patel;Naresj;Patel;Second Class;Consumer;United States;Waynesboro;;;;2022-06-21;04:41:50;train.csv
NP-18325;Naresj Patel;Naresj;Patel;Second Class;Consumer;United States;Waynesboro;;;;2022-06-21;04:41:50;train.csv
AB-10165;Alan Barnes;Alan;Barnes;Standard Class;Consumer;United States;Los Angeles;;;;2022-06-21;04:41:50;train.csv
AB-10165;Alan Barnes;Alan;Barnes;Standard Class;Consumer;United States;Los Angeles;;;;2022-06-21;04:41:50;train.csv
JO-15550;Jesus Ocampo;Jesus;Ocampo;First Class;Home Office;United States;Chester;;;;2022-06-21;04:41:50;train.csv
JO-15550;Jesus Ocampo;Jesus;Ocampo;First Class;Home Office;United States;Chester;;;;2022-06-21;04:41:50;train.csv
JO-15550;Jesus Ocampo;Jesus;Ocampo;First Class;Home Office;United States;Chester;;;;2022-06-21;04:41:50;train.csv
JO-15550;Jesus Ocampo;Jesus;Ocampo;First Class;Home Office;United States;Chester;;;;2022-06-21;04:41:50;train.csv
JO-15550;Jesus Ocampo;Jesus;Ocampo;First Class;Home Office;United States;Chester;;;;2022-06-21;04:41:50;train.csv
JO-15550;Jesus Ocampo;Jesus;Ocampo;First Class;Home Office;United States;Chester;;;;2022-06-21;04:41:50;train.csv
JO-15550;Jesus Ocampo;Jesus;Ocampo;First Class;Home Office;United States;Chester;;;;2022-06-21;04:41:50;train.csv
Dl-13600;Dorris liebe;Dorris;liebe;Standard Class;Corporate;United States;Cleveland;;;;2022-06-21;04:41:50;train.csv
AS-10285;Alejandro Savely;Alejandro;Savely;Second Class;Corporate;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
JK-15370;Jay Kimmel;Jay;Kimmel;Standard Class;Consumer;United States;Long Beach;;;1.0;2022-06-21;04:41:50;train.csv
BN-11470;Brad Norvell;Brad;Norvell;Standard Class;Corporate;United States;Cary;;;;2022-06-21;04:41:50;train.csv
BN-11470;Brad Norvell;Brad;Norvell;Standard Class;Corporate;United States;Cary;;;;2022-06-21;04:41:50;train.csv
BN-11470;Brad Norvell;Brad;Norvell;Standard Class;Corporate;United States;Cary;;;;2022-06-21;04:41:50;train.csv
DP-13165;David Philippe;David;Philippe;First Class;Consumer;United States;New York City;;;;2022-06-21;04:41:50;train.csv
DP-13165;David Philippe;David;Philippe;First Class;Consumer;United States;New York City;;;;2022-06-21;04:41:50;train.csv
DP-13165;David Philippe;David;Philippe;First Class;Consumer;United States;New York City;;;;2022-06-21;04:41:50;train.csv
TH-21550;Tracy Hopkins;Tracy;Hopkins;First Class;Home Office;United States;New York City;;;1.0;2022-06-21;04:41:50;train.csv
AP-10915;Arthur Prichep;Arthur;Prichep;Standard Class;Consumer;United States;Palm Coast;;;;2022-06-21;04:41:50;train.csv
RS-19765;Roland Schwarz;Roland;Schwarz;Standard Class;Corporate;United States;Mount Vernon;;;;2022-06-21;04:41:50;train.csv
RS-19765;Roland Schwarz;Roland;Schwarz;Standard Class;Corporate;United States;Mount Vernon;;;;2022-06-21;04:41:50;train.csv
RS-19765;Roland Schwarz;Roland;Schwarz;Standard Class;Corporate;United States;Mount Vernon;;;;2022-06-21;04:41:50;train.csv
Dl-13600;Dorris liebe;Dorris;liebe;Second Class;Corporate;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
SV-20365;Seth Vernon;Seth;Vernon;First Class;Consumer;United States;Dover;;1.0;1.0;2022-06-21;04:41:50;train.csv
KC-16540;Kelly Collister;Kelly;Collister;Standard Class;Consumer;United States;Newark;;;;2022-06-21;04:41:50;train.csv
CK-12325;Christine Kargatis;Christine;Kargatis;Standard Class;Home Office;United States;Orem;;;;2022-06-21;04:41:50;train.csv
CK-12325;Christine Kargatis;Christine;Kargatis;Standard Class;Home Office;United States;Orem;;;;2022-06-21;04:41:50;train.csv
RD-19810;Ross DeVincentis;Ross;DeVincentis;Standard Class;Home Office;United States;Los Angeles;;;;2022-06-21;04:41:50;train.csv
MP-17965;Michael Paige;Michael;Paige;Standard Class;Corporate;United States;Detroit;;;;2022-06-21;04:41:50;train.csv
MP-17965;Michael Paige;Michael;Paige;Standard Class;Corporate;United States;Detroit;;;;2022-06-21;04:41:50;train.csv
MR-17545;Mathew Reese;Mathew;Reese;Standard Class;Home Office;United States;Philadelphia;;1.0;1.0;2022-06-21;04:41:50;train.csv
SC-20695;Steve Chapman;Steve;Chapman;Standard Class;Corporate;United States;Hialeah;;;;2022-06-21;04:41:50;train.csv
JF-15355;Jay Fein;Jay;Fein;Standard Class;Consumer;United States;Austin;;;;2022-06-21;04:41:50;train.csv
JF-15355;Jay Fein;Jay;Fein;Standard Class;Consumer;United States;Austin;;;;2022-06-21;04:41:50;train.csv
EG-13900;Emily Grady;Emily;Grady;First Class;Consumer;United States;Oceanside;;;1.0;2022-06-21;04:41:50;train.csv
EG-13900;Emily Grady;Emily;Grady;First Class;Consumer;United States;Oceanside;;;1.0;2022-06-21;04:41:50;train.csv
EG-13900;Emily Grady;Emily;Grady;First Class;Consumer;United States;Oceanside;;;1.0;2022-06-21;04:41:50;train.csv
EG-13900;Emily Grady;Emily;Grady;First Class;Consumer;United States;Oceanside;;;1.0;2022-06-21;04:41:50;train.csv
EG-13900;Emily Grady;Emily;Grady;First Class;Consumer;United States;Oceanside;;;1.0;2022-06-21;04:41:50;train.csv
DS-13030;Darrin Sayre;Darrin;Sayre;Standard Class;Home Office;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
DS-13030;Darrin Sayre;Darrin;Sayre;Standard Class;Home Office;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
DS-13030;Darrin Sayre;Darrin;Sayre;Standard Class;Home Office;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
DS-13030;Darrin Sayre;Darrin;Sayre;Standard Class;Home Office;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
DS-13030;Darrin Sayre;Darrin;Sayre;Standard Class;Home Office;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
DS-13030;Darrin Sayre;Darrin;Sayre;Standard Class;Home Office;United States;Seattle;;;;2022-06-21;04:41:50;train.csv
GZ-14470;Gary Zandusky;Gary;Zandusky;Standard Class;Consumer;United States;San Francisco;;;;2022-06-21;04:41:50;train.csv
PO-19195;Phillina Ober;Phillina;Ober;Standard Class;Home Office;United States;Naperville;;;;2022-06-21;04:41:50;train.csv
